# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1428.438392680067636,0.02135,0.00024,0.00042,0.00000,0.00000,0.00108,0.02310
1428.471565429773136,0.02371,0.00025,0.00065,0.00000,0.00000,0.00104,0.02566
1428.504796902981070,0.02182,0.00026,0.00071,0.00000,0.00000,0.00131,0.02409
1428.537968957905605,0.02187,0.00029,0.00107,0.00000,0.00000,0.00105,0.02429
1428.571233657554103,0.02229,0.00031,0.00084,0.00000,0.00000,0.00095,0.02440
1428.604317809072199,0.02095,0.00025,0.00051,0.00000,0.00000,0.00091,0.02262
1428.637515379932211,0.02478,0.00027,0.00077,0.00000,0.00000,0.00133,0.02714
1428.670742071086579,0.02329,0.00026,0.00188,0.00000,0.00000,0.00131,0.02674
1428.703916389624055,0.02525,0.00024,0.00124,0.00000,0.00000,0.00093,0.02767
1428.737160425966067,0.02273,0.00024,0.00172,0.00000,0.00000,0.00112,0.02582
1428.770258319647382,0.02286,0.00024,0.00251,0.00000,0.00000,0.00104,0.02666
1428.803429848023143,0.02208,0.00030,0.00172,0.00000,0.00000,0.00122,0.02531
1428.836602893026111,0.02026,0.00025,0.00053,0.00000,0.00000,0.00090,0.02195
1428.902987296442916,0.02291,0.00036,0.00462,0.00000,0.00000,0.00109,0.02899
1428.936117354512362,0.02292,0.00024,0.00170,0.00000,0.00000,0.00101,0.02587
1428.969289958680065,0.02444,0.00025,0.00205,0.00000,0.00000,0.00109,0.02783
1429.002464042810288,0.02653,0.00029,0.00055,0.00000,0.00000,0.00125,0.02862
1429.035635497421254,0.02061,0.00025,0.00174,0.00000,0.00000,0.00138,0.02398
1429.068816596726037,0.02396,0.00028,0.00194,0.00000,0.00000,0.00136,0.02754
1429.102021756464865,0.02070,0.00024,0.00078,0.00000,0.00085,0.00140,0.02397
1429.168356572877201,0.02289,0.00038,0.00508,0.00001,0.00000,0.00117,0.02952
1429.234756043674224,0.02583,0.00037,0.00218,0.00000,0.00000,0.00106,0.02944
1429.267880986387581,0.01592,0.00026,0.00053,0.00000,0.00000,0.00103,0.01773
1429.301090011970700,0.01579,0.00023,0.00017,0.00000,0.00000,0.00113,0.01732
1429.334222788752641,0.01513,0.00031,0.00143,0.00000,0.00000,0.00154,0.01841
1429.367395924122320,0.02459,0.00023,0.00176,0.00000,0.00000,0.00119,0.02777
1429.400568238781716,0.01804,0.00032,0.00165,0.00000,0.00000,0.00202,0.02205
1429.433685704828349,0.01513,0.00024,0.00101,0.00000,0.00000,0.00137,0.01775
1429.466903581587076,0.01445,0.00032,0.00106,0.00000,0.00000,0.00121,0.01705
1429.499996632649527,0.01145,0.00025,0.00102,0.00000,0.00068,0.00135,0.01475
1429.533234550751558,0.01590,0.00025,0.00170,0.00000,0.00070,0.00140,0.01994
1429.566407178035433,0.01380,0.00032,0.00250,0.00000,0.00000,0.00144,0.01806
1429.599516121717670,0.01316,0.00024,0.00180,0.00000,0.00000,0.00144,0.01665
1429.632679775828592,0.01196,0.00025,0.00318,0.00001,0.00000,0.00158,0.01697
1429.665855119846583,0.00944,0.00032,0.00327,0.00001,0.00084,0.00172,0.01560
1429.699070521104204,0.01095,0.00031,0.00652,0.00001,0.00074,0.00161,0.02014
1429.732202189747113,0.01055,0.00032,0.00631,0.00001,0.00623,0.00158,0.02500
1429.765389178739042,0.01274,0.00039,0.01013,0.00002,0.00831,0.00186,0.03344
1429.831660033189110,0.02613,0.00046,0.00500,0.00001,0.00194,0.00238,0.03593
1429.864926536765779,0.01362,0.00028,0.00228,0.00001,0.00195,0.00224,0.02040
1429.898086360570460,0.01187,0.00034,0.00210,0.00002,0.00086,0.00215,0.01734
1429.964352444115320,0.02270,0.00038,0.00328,0.00001,0.00161,0.00194,0.02992
1429.997523496773738,0.00948,0.00026,0.00123,0.00001,0.00170,0.00173,0.01441
1430.030696366342681,0.01135,0.00050,0.00132,0.00002,0.00140,0.00201,0.01660
1430.063866881503827,0.01432,0.00026,0.00186,0.00001,0.00234,0.00186,0.02066
1430.097039380723800,0.01046,0.00029,0.00185,0.00001,0.00000,0.00196,0.01457
1430.130209226330180,0.01459,0.00027,0.00255,0.00001,0.00234,0.00191,0.02168
1430.163354210082844,0.01437,0.00030,0.00526,0.00002,0.00006,0.00242,0.02243
1430.196531460218694,0.01191,0.00039,0.00577,0.00002,0.00427,0.00224,0.02460
1430.229650993005407,0.00953,0.00040,0.00415,0.00002,0.00109,0.00216,0.01735
1430.262818464099610,0.01225,0.00033,0.00454,0.00002,0.00167,0.00230,0.02111
1430.295988029602768,0.01265,0.00033,0.00425,0.00002,0.00000,0.00250,0.01975
1430.329156369956536,0.01286,0.00038,0.00473,0.00002,0.00255,0.00205,0.02259
1430.362368640389832,0.01219,0.00027,0.00304,0.00002,0.00160,0.00206,0.01919
1430.395573069991315,0.00939,0.00030,0.00382,0.00002,0.00998,0.00272,0.02625
1430.428752420923047,0.01112,0.00033,0.00509,0.00003,0.00356,0.00230,0.02241
1430.461839422811181,0.01237,0.00028,0.00353,0.00002,0.00352,0.00232,0.02204
1430.528169552419058,0.02070,0.00041,0.00639,0.00003,0.00427,0.00188,0.03368
1430.561342512378133,0.00869,0.00026,0.00155,0.00002,0.00256,0.00190,0.01499
1430.594517232043017,0.01288,0.00026,0.00202,0.00002,0.00249,0.00196,0.01963
1430.627693594438824,0.01178,0.00036,0.00293,0.00002,0.00023,0.00187,0.01717
1430.660860885394413,0.01323,0.00034,0.00429,0.00002,0.00228,0.00216,0.02233
1430.694035065406979,0.01143,0.00035,0.00264,0.00002,0.00203,0.00185,0.01832
1430.727208645173732,0.01392,0.00028,0.00228,0.00002,0.00088,0.00193,0.01931
1430.760381545993368,0.01052,0.00036,0.00380,0.00002,0.00176,0.00182,0.01828
1430.793554033090686,0.01343,0.00041,0.00401,0.00002,0.00339,0.00175,0.02303
1430.826722212096911,0.01648,0.00026,0.00305,0.00002,0.00108,0.00178,0.02267
1430.859837357635797,0.01245,0.00030,0.00455,0.00002,0.00093,0.00176,0.02002
1430.892970080321675,0.01167,0.00034,0.00376,0.00002,0.00000,0.00176,0.01756
1430.926183882724217,0.01428,0.00040,0.00505,0.00002,0.00170,0.00185,0.02330
1430.992529199938645,0.02348,0.00040,0.00750,0.00002,0.00000,0.00347,0.03488
1431.025664298277661,0.01326,0.00031,0.00424,0.00002,0.00362,0.00197,0.02343
1431.058837089082317,0.01138,0.00026,0.00297,0.00002,0.00101,0.00169,0.01733
1431.092009978915257,0.01222,0.00037,0.00077,0.00001,0.00027,0.00173,0.01538
1431.125276618401585,0.01236,0.00035,0.00517,0.00002,0.00000,0.00174,0.01964
1431.158354180935021,0.01425,0.00031,0.00185,0.00001,0.00239,0.00173,0.02055
1431.191631080755997,0.01239,0.00034,0.00307,0.00002,0.00000,0.00224,0.01806
1431.224650942058361,0.00875,0.00026,0.00285,0.00002,0.00118,0.00196,0.01502
1431.257824216977042,0.01388,0.00027,0.00324,0.00003,0.00179,0.00183,0.02104
1431.324274676437653,0.02301,0.00040,0.00631,0.00002,0.00166,0.00197,0.03338
1431.357451799453202,0.01018,0.00026,0.00218,0.00002,0.00083,0.00208,0.01555
1431.390519470582149,0.01218,0.00026,0.00166,0.00001,0.00000,0.00187,0.01599
1431.423700871726396,0.00977,0.00039,0.00345,0.00002,0.00203,0.00266,0.01832
1431.456973239879289,0.00995,0.00032,0.00431,0.00001,0.00281,0.00223,0.01964
1431.523212912703684,0.02292,0.00039,0.00625,0.00001,0.00082,0.00197,0.03237
1431.556491422478530,0.00819,0.00027,0.00598,0.00002,0.00155,0.00210,0.01811
1431.622731646597913,0.01941,0.00038,0.00569,0.00001,0.00414,0.00193,0.03156
1431.655982069331230,0.00776,0.00032,0.00222,0.00002,0.00197,0.00220,0.01448
1431.722252762143398,0.02297,0.00039,0.00561,0.00001,0.00170,0.00192,0.03261
1431.788597236431997,0.02449,0.00040,0.00577,0.00001,0.00000,0.00195,0.03262
1431.854943694483154,0.02334,0.00038,0.00345,0.00001,0.00000,0.00188,0.02906
1431.888118007375624,0.00994,0.00032,0.00151,0.00001,0.00105,0.00192,0.01476
1431.954387451802631,0.01662,0.00038,0.00303,0.00001,0.00000,0.00211,0.02216
1431.987560495662592,0.01180,0.00031,0.00086,0.00000,0.00000,0.00279,0.01577
1432.020732710438324,0.01063,0.00026,0.00057,0.00000,0.00000,0.00194,0.01341
1432.087157067924863,0.01363,0.00038,0.00287,0.00001,0.00000,0.00200,0.01888
1432.153506483528645,0.00943,0.00038,0.00177,0.00000,0.00071,0.00255,0.01484
1432.219724336079025,0.01247,0.00039,0.00256,0.00001,0.00072,0.00210,0.01824
1432.252975400592732,0.00991,0.00033,0.00250,0.00001,0.00032,0.00321,0.01627
1432.286162806717812,0.00905,0.00033,0.00299,0.00001,0.00000,0.00300,0.01539
1432.319292691651981,0.01108,0.00029,0.00582,0.00001,0.00105,0.00283,0.02109
1432.352500768071195,0.00845,0.00039,0.00307,0.00001,0.00000,0.00249,0.01440
1432.418870052466673,0.01277,0.00039,0.01199,0.00001,0.00260,0.00290,0.03066
1432.451942532320345,0.00739,0.00031,0.00206,0.00001,0.00071,0.00250,0.01298
1432.485124061026227,0.00954,0.00033,0.00696,0.00001,0.00674,0.00259,0.02617
1432.518381162017022,0.00840,0.00035,0.00431,0.00001,0.00597,0.00264,0.02168
1432.551570087149912,0.00885,0.00033,0.00598,0.00002,0.01030,0.00273,0.02821
1432.584756021455632,0.00697,0.00029,0.00493,0.00003,0.00549,0.00212,0.01983
1432.617814246073294,0.01039,0.00037,0.00851,0.00002,0.00741,0.00214,0.02885
1432.651022249893003,0.01008,0.00035,0.00479,0.00002,0.00592,0.00238,0.02354
1432.684187877122895,0.01016,0.00030,0.00644,0.00003,0.00435,0.00204,0.02332
1432.717312111564979,0.00787,0.00036,0.00603,0.00003,0.01172,0.00217,0.02817
1432.750519275219403,0.00879,0.00037,0.00643,0.00003,0.00656,0.00221,0.02440
1432.783745777484000,0.00854,0.00038,0.00623,0.00003,0.00582,0.00220,0.02321
1432.816823480231960,0.01341,0.00029,0.00594,0.00003,0.00197,0.00211,0.02376
1432.883167534213499,0.01272,0.00039,0.00955,0.00003,0.00272,0.00223,0.02764
1432.916340379038729,0.00767,0.00034,0.00529,0.00003,0.00181,0.00214,0.01729
1432.949511809012165,0.01048,0.00034,0.00483,0.00003,0.00234,0.00239,0.02041
1432.982748714252239,0.01210,0.00027,0.00557,0.00003,0.00909,0.00265,0.02971
1433.015851280518518,0.00630,0.00026,0.00298,0.00003,0.00106,0.00223,0.01286
1433.049097923491217,0.01022,0.00027,0.00615,0.00003,0.00274,0.00219,0.02159
1433.082186550024289,0.01202,0.00065,0.00840,0.00003,0.00205,0.00272,0.02588
1433.148574829363724,0.01993,0.00041,0.00692,0.00002,0.00088,0.00229,0.03045
1433.181705053400265,0.00706,0.00025,0.00260,0.00001,0.00000,0.00219,0.01213
1433.214953931490300,0.01103,0.00030,0.00313,0.00002,0.00102,0.00336,0.01886
1433.281232842961344,0.02473,0.00044,0.01377,0.00002,0.00106,0.00278,0.04280
1433.347640223889130,0.02470,0.00040,0.00477,0.00001,0.00143,0.00226,0.03357
1433.413909627168323,0.02398,0.00037,0.00294,0.00001,0.00095,0.00218,0.03042
1433.480252638230922,0.02212,0.00038,0.00415,0.00001,0.00074,0.00211,0.02951
1433.513424641824713,0.00856,0.00026,0.00116,0.00000,0.00000,0.00222,0.01221
1433.546595389158256,0.01485,0.00027,0.00251,0.00001,0.00166,0.00197,0.02127
1433.612941623656070,0.02505,0.00043,0.00515,0.00001,0.00000,0.00233,0.03297
1433.646114734642424,0.02027,0.00026,0.00147,0.00000,0.00000,0.00205,0.02406
1433.679289206193971,0.01507,0.00029,0.00131,0.00000,0.00000,0.00224,0.01890
1433.745711852918475,0.02480,0.00038,0.00342,0.00001,0.00000,0.00196,0.03058
1433.778809737789516,0.01322,0.00027,0.00160,0.00000,0.00000,0.00176,0.01686
1433.845153896990496,0.02446,0.00039,0.00213,0.00000,0.00000,0.00194,0.02892
1433.878367916167917,0.02116,0.00029,0.00035,0.00000,0.00103,0.00232,0.02516
1433.911540522427003,0.01779,0.00025,0.00128,0.00000,0.00000,0.00182,0.02115
1433.944716586908498,0.01583,0.00029,0.00070,0.00000,0.00000,0.00224,0.01906
1433.977888459134647,0.01683,0.00025,0.00355,0.00001,0.00000,0.00168,0.02232
1434.011019349394473,0.01334,0.00025,0.00324,0.00000,0.00000,0.00163,0.01846
1434.044263240957889,0.01447,0.00026,0.00438,0.00001,0.00237,0.00296,0.02444
1434.110537020937272,0.02251,0.00039,0.00450,0.00001,0.00000,0.00166,0.02908
1434.143749705249093,0.01877,0.00040,0.00419,0.00001,0.00000,0.00172,0.02509
1434.176924871486108,0.02434,0.00038,0.00141,0.00000,0.00000,0.00172,0.02786
1434.210133879800651,0.02218,0.00027,0.00112,0.00000,0.00000,0.00179,0.02537
1434.243228348945195,0.02394,0.00024,0.00261,0.00000,0.00000,0.00168,0.02847
1434.276402958081235,0.02492,0.00026,0.00242,0.00000,0.00069,0.00170,0.02998
1434.342830332750964,0.02712,0.00038,0.00495,0.00000,0.00000,0.00154,0.03399
1434.375924309384800,0.02291,0.00026,0.00143,0.00000,0.00320,0.00184,0.02964
1434.409098087889106,0.02221,0.00025,0.00070,0.00001,0.00204,0.00142,0.02662
1434.442270568807544,0.02178,0.00025,0.00246,0.00001,0.00211,0.00143,0.02803
1434.508656532753548,0.02269,0.00037,0.00196,0.00000,0.00071,0.00138,0.02712
1434.541830262095345,0.02818,0.00026,0.00051,0.00001,0.00000,0.00130,0.03025
1434.608133350384833,0.02371,0.00037,0.00435,0.00001,0.00073,0.00134,0.03051
1434.641306557384723,0.02485,0.00024,0.00009,0.00000,0.00000,0.00118,0.02636
1434.674555139128643,0.01925,0.00025,0.00081,0.00000,0.00000,0.00123,0.02154
1434.707653616056405,0.02409,0.00026,0.00040,0.00000,0.00069,0.00118,0.02662
1434.740864916929468,0.02635,0.00025,0.00106,0.00001,0.00097,0.00154,0.03016
1434.774016405577640,0.01907,0.00025,0.00126,0.00000,0.00069,0.00116,0.02244
1434.807212743370883,0.02473,0.00026,0.00234,0.00001,0.00000,0.00156,0.02890
1434.840449208918244,0.01817,0.00025,0.00143,0.00001,0.00083,0.00123,0.02193
1434.873664509067567,0.02159,0.00027,0.00178,0.00000,0.00000,0.00136,0.02500
1434.906756591750081,0.02536,0.00025,0.00130,0.00001,0.00270,0.00133,0.03095
1434.939967175025913,0.01950,0.00025,0.00133,0.00001,0.00075,0.00142,0.02326
1434.973141655798372,0.01961,0.00025,0.00179,0.00001,0.00207,0.00124,0.02497
1435.006326715928253,0.02047,0.00026,0.00216,0.00001,0.00076,0.00119,0.02485
1435.039486816107228,0.02273,0.00027,0.00354,0.00001,0.00080,0.00109,0.02845
1435.072659476704075,0.02026,0.00030,0.00110,0.00001,0.00369,0.00120,0.02657
1435.105870115013431,0.02072,0.00027,0.00177,0.00002,0.00187,0.00150,0.02616
1435.139040938783182,0.02000,0.00027,0.00379,0.00002,0.00000,0.00127,0.02536
1435.172079044818702,0.02032,0.00027,0.00124,0.00001,0.00104,0.00148,0.02436
1435.205250335986648,0.01533,0.00029,0.00099,0.00001,0.00238,0.00129,0.02029
1435.238524071352685,0.01588,0.00034,0.00118,0.00002,0.00311,0.00137,0.02191
1435.271594697939008,0.01211,0.00036,0.00170,0.00002,0.00360,0.00138,0.01916
1435.304840646486127,0.01350,0.00027,0.00248,0.00002,0.00123,0.00123,0.01873
1435.337981508063194,0.01244,0.00034,0.00432,0.00002,0.00319,0.00129,0.02161
1435.371112596966441,0.01264,0.00030,0.00251,0.00002,0.00164,0.00129,0.01840
1435.404285491444625,0.01519,0.00038,0.00264,0.00002,0.00000,0.00166,0.01989
1435.437571675045319,0.01472,0.00034,0.00544,0.00002,0.00104,0.00134,0.02289
1435.503806455677250,0.02307,0.00039,0.00721,0.00002,0.00090,0.00165,0.03324
1435.536995467525230,0.00908,0.00025,0.00109,0.00001,0.00081,0.00164,0.01287
1435.570091253337978,0.01245,0.00025,0.00126,0.00001,0.00081,0.00144,0.01623
1435.603264619436459,0.01296,0.00033,0.00209,0.00001,0.00312,0.00155,0.02007
1435.636478798184271,0.01062,0.00033,0.00201,0.00002,0.00552,0.00161,0.02011
1435.669610590072352,0.01122,0.00027,0.00194,0.00002,0.00088,0.00158,0.01591
1435.702791651577400,0.00774,0.00026,0.00241,0.00002,0.00545,0.00159,0.01748
1435.736005719825471,0.00980,0.00035,0.00172,0.00002,0.00000,0.00203,0.01393
1435.769132668638576,0.01316,0.00039,0.00194,0.00002,0.00188,0.00168,0.01907
1435.802309659384036,0.01110,0.00034,0.00362,0.00003,0.00471,0.00176,0.02156
1435.835521472026130,0.00876,0.00032,0.00324,0.00003,0.00607,0.00205,0.02047
1435.868696261334435,0.01076,0.00035,0.00442,0.00005,0.00174,0.00215,0.01946
1435.901870343689779,0.00964,0.00039,0.00778,0.00005,0.00145,0.00199,0.02131
1435.935042276348213,0.00859,0.00034,0.00708,0.00003,0.00277,0.00198,0.02078
1435.968216563365331,0.00942,0.00035,0.00707,0.00004,0.00378,0.00191,0.02257
1436.001389705135580,0.01147,0.00026,0.00476,0.00004,0.00428,0.00366,0.02446
1436.034573611547103,0.01226,0.00032,0.00424,0.00003,0.02219,0.00186,0.04090
1436.067757579175350,0.00715,0.00036,0.00685,0.00005,0.00587,0.00267,0.02295
1436.100875923117883,0.00671,0.00032,0.00661,0.00006,0.00413,0.00231,0.02014
1436.134049305858071,0.01168,0.00033,0.00562,0.00005,0.00333,0.00205,0.02306
1436.167263835638096,0.01199,0.00080,0.00733,0.00005,0.00534,0.00193,0.02744
1436.200438298315476,0.00648,0.00039,0.00800,0.00006,0.00356,0.00202,0.02052
1436.233607583981438,0.00998,0.00038,0.00695,0.00005,0.00120,0.00199,0.02055
1436.266779124182904,0.01132,0.00043,0.00963,0.00006,0.00000,0.00204,0.02348
1436.333120683894776,0.01081,0.00041,0.00745,0.00004,0.00213,0.00198,0.02283
1436.366292457498957,0.01579,0.00029,0.00280,0.00005,0.00386,0.00200,0.02478
1436.432589982854779,0.01080,0.00053,0.00560,0.00004,0.00873,0.00215,0.02786
1436.465851673447105,0.00743,0.00033,0.00282,0.00004,0.00232,0.00242,0.01536
1436.498966674111898,0.00968,0.00040,0.00368,0.00004,0.00461,0.00210,0.02051
1436.532089874948724,0.01159,0.00068,0.00404,0.00004,0.00505,0.00209,0.02350
1436.565251874621481,0.00714,0.00036,0.00658,0.00004,0.00720,0.00205,0.02337
1436.598548413860271,0.01084,0.00038,0.00697,0.00004,0.00725,0.00207,0.02755
1436.631642522592529,0.00599,0.00028,0.00234,0.00005,0.00535,0.00274,0.01675
1436.664814885159785,0.00962,0.00030,0.00283,0.00004,0.00644,0.00218,0.02142
1436.697982635904737,0.01224,0.00039,0.00721,0.00006,0.00300,0.00351,0.02642
1436.731155670010821,0.00861,0.00043,0.00489,0.00005,0.00382,0.00305,0.02084
1436.797584921831003,0.01013,0.00053,0.01295,0.00005,0.00845,0.00221,0.03433
1436.830759268557813,0.00821,0.00030,0.00775,0.00006,0.00172,0.00244,0.02047
1436.863929363466696,0.00902,0.00036,0.00726,0.00004,0.00660,0.00322,0.02649
1436.897102072010057,0.00724,0.00028,0.00347,0.00003,0.00210,0.00212,0.01525
1436.963447493580588,0.00958,0.00052,0.00630,0.00003,0.00720,0.00268,0.02632
1436.996706516481481,0.00902,0.00035,0.00124,0.00002,0.00231,0.00309,0.01602
1437.029870600640379,0.01218,0.00032,0.00755,0.00004,0.00797,0.00212,0.03018
1437.063109012293580,0.00710,0.00033,0.00658,0.00005,0.00731,0.00252,0.02390
1437.096318002911858,0.00807,0.00045,0.00419,0.00005,0.00616,0.00303,0.02195
1437.129423610440426,0.00896,0.00036,0.00776,0.00004,0.00417,0.00263,0.02393
1437.162728643314949,0.00871,0.00036,0.00379,0.00005,0.01167,0.00252,0.02709
1437.195788095433727,0.00724,0.00034,0.00767,0.00005,0.01240,0.00261,0.03031
1437.229078343676292,0.01191,0.00038,0.00636,0.00005,0.00718,0.00242,0.02829
1437.262128394212596,0.00919,0.00036,0.00598,0.00005,0.00406,0.00253,0.02219
1437.328618735955388,0.01149,0.00042,0.00924,0.00004,0.00117,0.00221,0.02457
1437.361756386193292,0.01106,0.00041,0.00538,0.00003,0.00101,0.00206,0.01995
1437.395040748100655,0.01329,0.00026,0.00305,0.00003,0.00647,0.00245,0.02555
1437.428097774573416,0.01594,0.00029,0.00288,0.00003,0.00605,0.00227,0.02746
1437.461265877926735,0.01033,0.00033,0.00647,0.00003,0.00191,0.00204,0.02112
1437.494438171080446,0.01261,0.00026,0.00259,0.00002,0.00197,0.00201,0.01946
1437.527704312472224,0.01039,0.00034,0.00814,0.00002,0.00328,0.00209,0.02426
1437.561016293872854,0.00975,0.00033,0.00603,0.00002,0.00322,0.00207,0.02143
1437.594047427247233,0.01274,0.00034,0.00729,0.00001,0.00081,0.00212,0.02331
1437.627221483543508,0.00837,0.00031,0.00270,0.00001,0.00219,0.00206,0.01564
1437.660394221645674,0.01183,0.00026,0.00262,0.00001,0.00153,0.00195,0.01821
1437.693675332585372,0.01144,0.00033,0.00249,0.00001,0.00077,0.00202,0.01706
1437.726860741987821,0.01152,0.00031,0.00224,0.00001,0.00000,0.00276,0.01684
1437.760048981027467,0.01126,0.00025,0.00368,0.00001,0.00520,0.00219,0.02258
1437.793220940053061,0.00987,0.00039,0.00349,0.00002,0.00839,0.00263,0.02479
1437.826401479159131,0.01208,0.00027,0.00381,0.00002,0.00570,0.00219,0.02407
1437.859663298136866,0.00875,0.00035,0.00457,0.00003,0.00811,0.00207,0.02387
1437.892837766006551,0.00889,0.00033,0.00447,0.00002,0.00462,0.00218,0.02052
1437.926010612233313,0.01190,0.00028,0.00386,0.00004,0.00351,0.00200,0.02160
1437.959232498314350,0.00884,0.00034,0.00399,0.00003,0.00381,0.00188,0.01889
1437.992392823928867,0.00989,0.00035,0.00508,0.00003,0.00335,0.00195,0.02066
1438.025616849223752,0.00696,0.00040,0.00479,0.00003,0.00490,0.00193,0.01901
1438.058715940953562,0.01125,0.00041,0.00791,0.00003,0.00715,0.00205,0.02881
1438.125134863774065,0.01451,0.00040,0.00913,0.00002,0.00306,0.00198,0.02911
1438.191481276796367,0.01504,0.00040,0.00537,0.00002,0.00459,0.00203,0.02745
1438.224652600240461,0.00962,0.00036,0.00460,0.00003,0.00256,0.00212,0.01928
1438.257813065399205,0.01140,0.00034,0.00178,0.00002,0.00445,0.00241,0.02040
1438.324064723135280,0.01101,0.00039,0.00575,0.00003,0.00989,0.00228,0.02935
1438.357235967572478,0.00678,0.00030,0.00151,0.00002,0.00235,0.00217,0.01314
1438.423578242682879,0.01340,0.00130,0.00589,0.00003,0.01069,0.00256,0.03388
1438.489915896054299,0.01228,0.00040,0.00777,0.00004,0.00246,0.00263,0.02559
1438.523167465461029,0.00819,0.00039,0.00323,0.00003,0.00353,0.00257,0.01795
1438.556333295266541,0.01143,0.00042,0.00375,0.00004,0.00496,0.00313,0.02371
1438.589414422840264,0.00715,0.00030,0.00548,0.00004,0.00725,0.00264,0.02287
1438.655752822569639,0.00706,0.00094,0.00923,0.00003,0.00222,0.00246,0.02194
1438.688966058968845,0.00877,0.00034,0.00620,0.00003,0.00773,0.00219,0.02527
1438.722156470943219,0.00701,0.00045,0.00729,0.00004,0.00506,0.00298,0.02282
1438.755339248215023,0.00836,0.00039,0.00482,0.00003,0.00650,0.00287,0.02298
1438.821601937281457,0.01342,0.00051,0.00643,0.00004,0.00246,0.00257,0.02544
1438.888030531064942,0.01146,0.00047,0.01237,0.00003,0.01420,0.00306,0.04160
1438.921135785503338,0.01058,0.00035,0.00514,0.00004,0.02121,0.00215,0.03947
1438.954308572161608,0.00741,0.00028,0.00336,0.00004,0.00341,0.00257,0.01708
1438.987425899911614,0.00695,0.00027,0.00385,0.00004,0.00643,0.00221,0.01975
1439.053859041268197,0.01611,0.00042,0.00810,0.00004,0.00200,0.00213,0.02881
1439.086969494089317,0.00953,0.00028,0.00174,0.00003,0.00277,0.00251,0.01687
1439.120099712530873,0.01118,0.00042,0.00396,0.00004,0.00257,0.00256,0.02073
1439.153276719125643,0.01109,0.00031,0.00527,0.00004,0.00512,0.00257,0.02440
1439.186530831798564,0.01223,0.00033,0.00203,0.00004,0.00492,0.00269,0.02224
1439.219715382678260,0.01272,0.00028,0.00467,0.00003,0.00497,0.00219,0.02488
1439.252786113452657,0.00687,0.00039,0.00463,0.00004,0.00000,0.00283,0.01476
1439.285995975038304,0.01176,0.00028,0.00411,0.00003,0.00471,0.00221,0.02310
1439.352300069024977,0.02363,0.00040,0.00897,0.00002,0.00168,0.00215,0.03684
1439.385468879874679,0.00976,0.00029,0.00393,0.00002,0.00000,0.00266,0.01666
1439.451812475028873,0.02598,0.00040,0.00462,0.00001,0.00152,0.00215,0.03468
1439.484987107079633,0.00858,0.00026,0.00164,0.00001,0.00290,0.00217,0.01556
1439.518156822789479,0.01240,0.00033,0.00412,0.00001,0.00000,0.00241,0.01928
1439.551395837627524,0.00989,0.00033,0.00370,0.00001,0.00081,0.00211,0.01684
1439.584593331074757,0.01488,0.00033,0.00360,0.00001,0.00079,0.00223,0.02184
1439.617721411715820,0.01784,0.00028,0.00356,0.00001,0.00082,0.00194,0.02445
1439.650907959027563,0.01637,0.00040,0.00511,0.00001,0.00369,0.00222,0.02780
1439.684067183563229,0.01263,0.00037,0.00378,0.00002,0.00103,0.00217,0.02000
1439.717239011431275,0.01619,0.00036,0.00249,0.00002,0.00257,0.00261,0.02424
1439.750413161342976,0.01112,0.00054,0.00231,0.00002,0.00293,0.00318,0.02010
1439.816788954366075,0.02409,0.00038,0.00450,0.00001,0.00154,0.00183,0.03236
1439.849920031928377,0.01035,0.00030,0.00263,0.00001,0.00154,0.00178,0.01660
1439.883175578898090,0.01413,0.00037,0.00257,0.00001,0.00102,0.00231,0.02042
1439.916355378971957,0.01448,0.00033,0.00153,0.00001,0.00105,0.00167,0.01908
1439.949468336229074,0.01066,0.00033,0.00565,0.00001,0.01669,0.00440,0.03774
1439.982638355635117,0.01374,0.00026,0.00264,0.00001,0.00160,0.00155,0.01980
1440.015814949739251,0.01860,0.00026,0.00440,0.00002,0.00405,0.00211,0.02944
1440.048986684734700,0.01072,0.00030,0.00396,0.00002,0.00111,0.00205,0.01815
1440.082114320888877,0.01700,0.00026,0.00300,0.00002,0.00169,0.00176,0.02373
1440.115286502145864,0.01462,0.00034,0.00400,0.00002,0.00046,0.00171,0.02114
1440.148579643966968,0.01641,0.00030,0.00534,0.00002,0.00112,0.00202,0.02521
1440.181662039628463,0.01526,0.00034,0.00502,0.00002,0.00009,0.00173,0.02245
1440.214835713529737,0.01925,0.00025,0.00256,0.00002,0.00238,0.00167,0.02613
1440.247964672490070,0.02045,0.00031,0.00327,0.00001,0.00106,0.00215,0.02725
1440.281206693572813,0.02092,0.00028,0.00364,0.00001,0.00006,0.00187,0.02679
1440.314299346046255,0.01711,0.00025,0.00431,0.00001,0.00000,0.00195,0.02364
1440.347472591105543,0.02104,0.00025,0.00205,0.00001,0.00085,0.00178,0.02598
1440.380690572970479,0.02218,0.00031,0.00277,0.00001,0.00185,0.00224,0.02935
1440.413889898291472,0.02109,0.00038,0.00331,0.00001,0.00000,0.00235,0.02714
1440.447062519309156,0.02201,0.00040,0.00559,0.00001,0.00098,0.00214,0.03113
1440.480277062343248,0.01936,0.00035,0.00194,0.00001,0.00000,0.00178,0.02344
1440.546581164406916,0.02193,0.00038,0.00338,0.00000,0.00070,0.00168,0.02807
1440.579754425870760,0.02325,0.00029,0.00069,0.00000,0.00000,0.00148,0.02571
